source,target,weight,timestamp
user107,user115,4,2024-07-04T04:07:28.893143
user107,user117,4,2025-01-12T04:07:28.893145
user107,user121,5,2024-05-31T04:07:28.893148
user107,user123,4,2025-03-25T04:07:28.893150
user107,user125,3,2024-07-21T04:07:28.893153
user108,user61,1,2024-08-26T04:07:28.893156
user108,user129,5,2024-09-05T04:07:28.893158
user108,user130,3,2024-12-29T04:07:28.893161
user108,user137,4,2024-08-04T04:07:28.893163
user108,user140,3,2024-06-27T04:07:28.893166
user108,user145,3,2024-08-29T04:07:28.893169
user108,user146,5,2024-06-25T04:07:28.893172
user108,user147,4,2024-11-29T04:07:28.893174
user108,user148,5,2024-10-19T04:07:28.893177
user108,user149,5,2025-02-14T04:07:28.893180
user108,user110,4,2025-02-24T04:07:28.893182
user108,user112,5,2025-01-13T04:07:28.893187
user108,user118,4,2024-12-06T04:07:28.893192
user108,user119,5,2025-03-03T04:07:28.893197
user108,user124,3,2025-01-12T04:07:28.893202
user108,user125,5,2024-08-14T04:07:28.893207
user108,user185,1,2025-03-22T04:07:28.893211
user109,user26,2,2024-05-05T04:07:28.893214
user109,user35,1,2024-12-16T04:07:28.893217
user109,user72,1,2025-02-05T04:07:28.893223
user109,user130,4,2024-09-01T04:07:28.893225
user109,user132,5,2024-09-10T04:07:28.893228
user109,user137,3,2024-10-02T04:07:28.893231
user109,user138,5,2024-08-02T04:07:28.893234
user109,user142,4,2025-01-19T04:07:28.893237
user109,user143,3,2025-03-08T04:07:28.893240
user109,user148,4,2024-08-26T04:07:28.893250
user109,user112,5,2024-09-07T04:07:28.893254
user109,user113,5,2024-05-15T04:07:28.893257
user109,user114,5,2024-06-29T04:07:28.893259
user109,user116,5,2024-09-04T04:07:28.893262
user109,user121,4,2025-04-09T04:07:28.893264
user109,user122,3,2025-04-09T04:07:28.893267
user109,user125,3,2024-08-15T04:07:28.893269
user109,user126,5,2025-01-18T04:07:28.893272
user110,user15,1,2024-12-26T04:07:28.893275
user110,user131,3,2024-07-09T04:07:28.893277
user110,user135,3,2024-07-20T04:07:28.893280
user110,user141,3,2025-04-11T04:07:28.893288
user110,user146,4,2024-11-04T04:07:28.893291
user110,user148,4,2024-07-30T04:07:28.893293
user110,user149,3,2025-03-22T04:07:28.893296
user110,user152,5,2024-10-10T04:07:28.893299
user110,user109,3,2024-11-06T04:07:28.893303
user110,user113,3,2024-05-25T04:07:28.893305
user110,user114,5,2024-12-10T04:07:28.893308
user110,user115,4,2025-01-15T04:07:28.893310
user110,user119,3,2025-03-25T04:07:28.893312
user110,user126,3,2024-10-18T04:07:28.893315
user111,user129,5,2025-04-18T04:07:28.893318
user111,user130,3,2024-12-10T04:07:28.893321
user111,user132,3,2024-09-16T04:07:28.893323
user111,user134,4,2025-01-13T04:07:28.893325
user111,user135,4,2024-09-07T04:07:28.893328
user111,user136,4,2025-04-03T04:07:28.893331
user111,user143,4,2024-05-18T04:07:28.893333
user111,user146,5,2025-04-10T04:07:28.893336
user111,user148,4,2025-01-20T04:07:28.893338
user111,user151,3,2025-02-04T04:07:28.893341
user111,user152,4,2024-07-24T04:07:28.893343
user111,user107,5,2025-01-26T04:07:28.893346
user111,user110,3,2025-01-15T04:07:28.893350
user111,user115,4,2024-07-08T04:07:28.893353
user111,user117,3,2024-07-17T04:07:28.893356
user111,user125,3,2025-03-05T04:07:28.893358
user111,user127,4,2024-12-13T04:07:28.893361
user111,user170,1,2024-04-25T04:07:28.893363
user111,user197,2,2024-12-31T04:07:28.893366
user112,user32,1,2024-11-20T04:07:28.893368
user112,user100,2,2024-12-06T04:07:28.893371
user112,user130,5,2025-03-01T04:07:28.893374
user112,user131,3,2024-11-18T04:07:28.893376
user112,user132,3,2024-06-11T04:07:28.893379
user112,user140,4,2024-05-04T04:07:28.893381
user112,user110,4,2024-04-24T04:07:28.893384
user112,user114,5,2025-02-04T04:07:28.893388
user112,user115,4,2024-10-27T04:07:28.893392
user112,user116,5,2024-09-14T04:07:28.893395
user112,user117,4,2024-08-01T04:07:28.893399
user112,user118,3,2024-09-04T04:07:28.893402
user112,user122,5,2024-07-24T04:07:28.893404
user112,user125,5,2024-08-11T04:07:28.893407
user112,user128,3,2024-11-21T04:07:28.893410
user113,user51,1,2024-06-29T04:07:28.893413
user113,user133,4,2025-04-20T04:07:28.893416
user113,user134,5,2025-03-11T04:07:28.893418
user113,user138,5,2024-10-18T04:07:28.893420
user113,user139,3,2024-11-22T04:07:28.893424
user113,user141,3,2024-09-03T04:07:28.893427
user113,user144,4,2025-03-12T04:07:28.893429
user113,user110,5,2025-03-20T04:07:28.893432
user113,user111,3,2024-04-30T04:07:28.893434
user113,user115,5,2024-12-08T04:07:28.893437
user113,user117,4,2024-06-03T04:07:28.893439
user113,user118,3,2024-11-20T04:07:28.893442
user113,user119,4,2024-11-22T04:07:28.893444
user113,user120,4,2025-01-09T04:07:28.893447
user113,user123,3,2025-01-19T04:07:28.893449
user113,user126,4,2025-04-21T04:07:28.893452
user114,user45,1,2024-10-11T04:07:28.893455
user114,user99,2,2024-11-02T04:07:28.893458
user114,user129,3,2024-06-22T04:07:28.893460
user114,user132,3,2025-04-06T04:07:28.893463
user114,user133,5,2024-08-16T04:07:28.893471
user114,user135,4,2024-05-08T04:07:28.893474
user114,user137,4,2024-07-16T04:07:28.893477
user114,user141,3,2025-03-21T04:07:28.893484
user114,user144,5,2024-12-29T04:07:28.893486
user114,user145,5,2024-08-22T04:07:28.893489
user114,user147,3,2024-07-23T04:07:28.893492
user114,user151,4,2024-10-31T04:07:28.893495
user114,user107,4,2024-09-18T04:07:28.893497
user114,user111,3,2025-04-18T04:07:28.893500
user114,user113,5,2024-06-14T04:07:28.893502
user114,user115,4,2024-08-06T04:07:28.893505
user114,user116,5,2024-08-10T04:07:28.893507
user114,user117,3,2024-12-03T04:07:28.893510
user114,user121,4,2024-06-12T04:07:28.893512
user114,user122,3,2025-02-28T04:07:28.893515
user114,user123,5,2025-01-26T04:07:28.893517
user114,user126,3,2024-08-21T04:07:28.893520
user115,user133,4,2024-05-06T04:07:28.893523
user115,user137,3,2024-09-13T04:07:28.893525
user115,user106,3,2024-06-13T04:07:28.893528
user115,user107,3,2025-01-04T04:07:28.893531
user115,user109,5,2025-04-10T04:07:28.893534
user115,user110,4,2024-09-02T04:07:28.893536
user115,user112,5,2024-04-28T04:07:28.893539
user115,user119,5,2025-04-01T04:07:28.893546
user115,user120,3,2024-05-11T04:07:28.893549
user115,user121,3,2024-06-06T04:07:28.893551
user115,user123,5,2024-12-09T04:07:28.893554
user115,user125,4,2024-07-08T04:07:28.893556
user115,user164,1,2025-04-07T04:07:28.893559
user116,user129,4,2025-02-20T04:07:28.893563
user116,user131,3,2025-01-10T04:07:28.893565
user116,user138,3,2024-09-15T04:07:28.893568
user116,user139,4,2024-05-20T04:07:28.893580
user116,user141,5,2024-12-28T04:07:28.893589
user116,user142,4,2024-05-11T04:07:28.893592
user116,user145,4,2025-01-28T04:07:28.893595
user116,user149,5,2024-12-08T04:07:28.893597
user116,user150,3,2024-12-12T04:07:28.893600
user116,user151,3,2024-12-20T04:07:28.893603
user116,user152,3,2025-03-26T04:07:28.893605
user116,user110,3,2025-04-01T04:07:28.893608
user116,user111,3,2024-09-25T04:07:28.893613
user116,user112,4,2024-07-07T04:07:28.893615
user116,user113,5,2025-04-04T04:07:28.893618
user116,user114,4,2024-07-15T04:07:28.893621
user116,user118,4,2024-09-11T04:07:28.893623
user116,user119,5,2025-03-19T04:07:28.893627
user116,user120,5,2025-01-31T04:07:28.893630
user116,user123,3,2025-03-23T04:07:28.893633
user116,user125,4,2024-06-25T04:07:28.893635
user116,user126,4,2025-04-15T04:07:28.893638
user117,user72,2,2024-06-04T04:07:28.893641
user117,user131,5,2024-06-02T04:07:28.893644
user117,user136,3,2024-06-26T04:07:28.893646
user117,user140,5,2025-03-06T04:07:28.893649
user117,user145,4,2024-05-20T04:07:28.893651
user117,user146,3,2024-05-24T04:07:28.893654
user117,user149,5,2024-10-09T04:07:28.893657
user117,user150,5,2024-09-10T04:07:28.893659
user117,user151,4,2024-10-14T04:07:28.893662
user117,user152,3,2024-09-29T04:07:28.893664
user117,user106,3,2025-04-10T04:07:28.893667
user117,user107,4,2025-04-02T04:07:28.893669
user117,user109,5,2025-01-19T04:07:28.893672
user117,user116,3,2024-09-17T04:07:28.893674
user117,user122,5,2025-01-20T04:07:28.893680
user117,user124,3,2024-11-28T04:07:28.893683
user117,user126,3,2024-07-13T04:07:28.893685
user117,user172,1,2025-03-16T04:07:28.893688
user118,user69,2,2024-06-25T04:07:28.893691
user118,user129,4,2025-03-12T04:07:28.893693
user118,user130,4,2024-09-26T04:07:28.893696
user118,user131,3,2025-03-15T04:07:28.893699
user118,user133,3,2024-05-19T04:07:28.893701
user118,user136,3,2024-08-02T04:07:28.893705
user118,user138,5,2025-04-02T04:07:28.893708
user118,user140,3,2024-09-25T04:07:28.893711
user118,user144,5,2024-12-17T04:07:28.893713
user118,user148,4,2024-08-04T04:07:28.893716
user118,user107,3,2025-02-03T04:07:28.893718
user118,user109,5,2024-08-22T04:07:28.893721
user118,user110,3,2024-09-07T04:07:28.893723
user118,user111,4,2024-12-30T04:07:28.893726
user118,user114,3,2024-11-02T04:07:28.893728
user118,user116,4,2025-04-12T04:07:28.893734
user118,user123,4,2025-03-13T04:07:28.893736
user118,user127,4,2024-06-22T04:07:28.893739
user118,user154,2,2025-04-21T04:07:28.893742
user119,user131,3,2025-03-13T04:07:28.893745
user119,user133,4,2024-07-14T04:07:28.893748
user119,user139,3,2024-08-01T04:07:28.893753
user119,user144,5,2024-09-29T04:07:28.893758
user119,user152,5,2024-05-30T04:07:28.893763
user119,user115,5,2024-11-28T04:07:28.893768
user119,user116,3,2024-05-04T04:07:28.893772
user119,user118,5,2024-12-11T04:07:28.893776
user119,user120,3,2024-08-28T04:07:28.893781
user119,user121,3,2024-09-26T04:07:28.893790
user119,user165,1,2024-08-05T04:07:28.893795
user119,user167,1,2024-11-24T04:07:28.893835
user120,user98,1,2024-11-20T04:07:28.893840
user120,user131,5,2024-11-05T04:07:28.893842
user120,user132,5,2024-10-22T04:07:28.893845
user120,user133,5,2025-03-07T04:07:28.893847
user120,user134,4,2024-09-10T04:07:28.893850
user120,user135,4,2024-07-10T04:07:28.893852
user120,user139,5,2025-01-16T04:07:28.893855
user120,user141,3,2024-10-19T04:07:28.893857
user120,user145,3,2024-05-17T04:07:28.893860
user120,user107,4,2025-02-02T04:07:28.893862
user120,user113,4,2024-07-27T04:07:28.893869
user120,user116,4,2024-11-28T04:07:28.893872
user120,user117,5,2024-06-25T04:07:28.893874
user120,user125,4,2024-06-23T04:07:28.893877
user120,user126,4,2024-11-07T04:07:28.893879
user120,user172,2,2024-05-16T04:07:28.893882
user121,user102,1,2024-08-29T04:07:28.893885
user121,user135,5,2025-02-04T04:07:28.893888
user121,user141,3,2025-01-18T04:07:28.893890
user121,user142,3,2025-01-11T04:07:28.893893
user121,user143,5,2025-01-01T04:07:28.893908
user121,user144,5,2024-08-16T04:07:28.893911
user121,user152,5,2025-01-30T04:07:28.893914
user121,user108,4,2025-03-13T04:07:28.893917
user121,user109,4,2024-12-24T04:07:28.893919
user121,user111,4,2024-11-26T04:07:28.893924
user121,user112,3,2024-10-12T04:07:28.893930
user121,user114,4,2024-11-07T04:07:28.893933
user121,user117,4,2025-04-10T04:07:28.893937
user121,user118,4,2024-05-31T04:07:28.893940
user121,user124,5,2024-09-10T04:07:28.893943
user121,user125,3,2024-11-05T04:07:28.893945
user121,user128,3,2024-11-08T04:07:28.893948
user121,user154,1,2025-03-24T04:07:28.893950
user121,user158,1,2024-12-28T04:07:28.893953
user122,user72,1,2024-08-26T04:07:28.893956
user122,user131,5,2025-03-27T04:07:28.893959
user122,user132,4,2024-11-22T04:07:28.893961
user122,user143,3,2024-05-13T04:07:28.893964
user122,user146,4,2025-03-24T04:07:28.893966
user122,user151,4,2025-01-19T04:07:28.893969
user122,user109,5,2024-07-09T04:07:28.893971
user122,user113,4,2024-06-18T04:07:28.893974
user122,user124,4,2025-02-18T04:07:28.893976
user122,user125,3,2025-04-18T04:07:28.893979
user123,user33,2,2025-03-26T04:07:28.893982
user123,user129,4,2024-12-20T04:07:28.893985
user123,user132,5,2024-12-23T04:07:28.893987
user123,user133,4,2024-07-07T04:07:28.893990
user123,user135,5,2025-01-30T04:07:28.893992
user123,user139,5,2025-01-11T04:07:28.893995
user123,user140,3,2024-05-30T04:07:28.893997
user123,user142,3,2025-01-25T04:07:28.894000
user123,user143,5,2025-04-20T04:07:28.894002
user123,user145,5,2025-01-28T04:07:28.894005
user123,user151,3,2025-04-17T04:07:28.894007
user123,user111,5,2024-07-20T04:07:28.894010
user123,user115,4,2024-07-23T04:07:28.894013
user123,user117,4,2024-08-02T04:07:28.894015
user123,user119,3,2024-05-05T04:07:28.894018
user123,user120,4,2025-01-14T04:07:28.894025
user123,user128,4,2024-10-25T04:07:28.894034
user123,user153,1,2024-11-23T04:07:28.894037
user123,user167,1,2024-09-30T04:07:28.894039
user123,user197,1,2024-04-27T04:07:28.894042
user124,user33,1,2024-06-23T04:07:28.894045
user124,user129,4,2024-09-10T04:07:28.894048
user124,user130,4,2025-04-22T04:07:28.894050
user124,user131,3,2024-06-27T04:07:28.894055
user124,user135,3,2024-09-19T04:07:28.894058
user124,user141,4,2024-07-22T04:07:28.894061
user124,user143,3,2024-05-21T04:07:28.894063
user124,user144,5,2025-03-28T04:07:28.894066
user124,user148,5,2025-04-16T04:07:28.894070
user124,user150,4,2024-05-26T04:07:28.894073
user124,user151,4,2024-05-26T04:07:28.894075
user124,user152,5,2024-11-15T04:07:28.894078
user124,user108,4,2024-11-28T04:07:28.894082
user124,user109,4,2024-06-22T04:07:28.894085
user124,user111,5,2024-06-27T04:07:28.894088
user124,user114,4,2024-09-25T04:07:28.894091
user124,user116,5,2024-09-23T04:07:28.894094
user124,user117,4,2024-06-19T04:07:28.894096
user124,user121,4,2024-08-11T04:07:28.894099
user124,user125,4,2024-08-26T04:07:28.894101
user124,user126,5,2024-12-18T04:07:28.894104
user124,user173,2,2025-03-04T04:07:28.894106
user125,user26,2,2024-08-29T04:07:28.894109
user125,user130,4,2025-03-22T04:07:28.894112
user125,user131,4,2025-01-04T04:07:28.894115
user125,user132,4,2024-08-14T04:07:28.894117
user125,user136,3,2025-02-27T04:07:28.894120
user125,user137,4,2024-12-18T04:07:28.894124
user125,user150,4,2024-06-16T04:07:28.894127
user125,user106,3,2024-09-16T04:07:28.894129
user125,user107,4,2024-12-08T04:07:28.894132
user125,user108,3,2024-08-25T04:07:28.894134
user125,user110,4,2025-02-10T04:07:28.894137
user125,user116,5,2024-08-01T04:07:28.894139
user125,user123,5,2024-10-26T04:07:28.894142
user125,user153,2,2025-02-22T04:07:28.894144
user126,user5,2,2024-06-24T04:07:28.894147
user126,user47,1,2025-02-14T04:07:28.894150
user126,user52,1,2024-09-29T04:07:28.894152
user126,user72,1,2024-08-08T04:07:28.894155
user126,user131,4,2024-06-02T04:07:28.894157
user126,user133,3,2024-12-02T04:07:28.894160
user126,user134,5,2025-01-22T04:07:28.894162
user126,user135,5,2024-11-12T04:07:28.894165
user126,user136,5,2024-12-04T04:07:28.894167
user126,user138,3,2024-08-09T04:07:28.894170
user126,user145,4,2024-11-19T04:07:28.894175
user126,user146,3,2024-08-24T04:07:28.894178
user126,user107,3,2024-08-30T04:07:28.894180
user126,user110,4,2025-03-04T04:07:28.894183
user126,user111,5,2025-02-17T04:07:28.894185
user126,user113,3,2024-10-26T04:07:28.894188
user126,user117,5,2024-05-13T04:07:28.894190
user126,user119,4,2024-07-25T04:07:28.894193
user126,user128,3,2025-01-21T04:07:28.894195
user127,user16,2,2024-11-11T04:07:28.894198
user127,user130,3,2025-02-09T04:07:28.894201
user127,user137,5,2025-03-08T04:07:28.894203
user127,user142,4,2025-01-18T04:07:28.894206
user127,user146,3,2024-07-10T04:07:28.894210
user127,user149,4,2024-12-06T04:07:28.894213
user127,user151,5,2024-10-05T04:07:28.894215
user127,user112,5,2024-12-03T04:07:28.894219
user127,user115,3,2024-09-12T04:07:28.894222
user127,user117,4,2025-01-08T04:07:28.894224
user127,user119,5,2024-07-07T04:07:28.894227
user127,user120,3,2025-03-16T04:07:28.894238
user127,user122,3,2025-01-09T04:07:28.894244
user128,user129,3,2024-06-11T04:07:28.894248
user128,user130,3,2024-10-16T04:07:28.894252
user128,user131,3,2025-02-11T04:07:28.894257
user128,user135,3,2025-02-02T04:07:28.894261
user128,user140,4,2024-06-14T04:07:28.894269
user128,user141,3,2024-06-20T04:07:28.894274
user128,user143,3,2025-04-16T04:07:28.894278
user128,user110,5,2025-03-23T04:07:28.894283
user128,user121,3,2024-08-07T04:07:28.894287
user153,user19,2,2024-12-19T04:07:28.894293
user153,user73,2,2024-11-20T04:07:28.894298
user153,user104,2,2024-10-16T04:07:28.894302
user153,user155,5,2025-03-06T04:07:28.894306
user153,user159,4,2024-06-28T04:07:28.894311
user153,user164,5,2025-03-27T04:07:28.894316
user153,user165,4,2024-09-16T04:07:28.894320
user153,user174,5,2025-03-24T04:07:28.894325
user153,user175,5,2025-03-31T04:07:28.894329
user153,user191,5,2024-04-26T04:07:28.894332
user153,user193,4,2025-04-01T04:07:28.894335
user153,user194,4,2025-01-04T04:07:28.894338
user154,user83,1,2024-05-08T04:07:28.894345
user154,user85,1,2024-07-18T04:07:28.894350
user154,user107,1,2025-01-21T04:07:28.894353
user154,user155,5,2024-05-21T04:07:28.894355
user154,user159,3,2024-10-27T04:07:28.894358
user154,user161,4,2024-10-12T04:07:28.894360
user154,user163,5,2025-04-05T04:07:28.894363
user154,user164,3,2024-07-23T04:07:28.894365
user154,user168,3,2024-07-27T04:07:28.894368
user154,user171,4,2025-04-17T04:07:28.894371
user154,user174,4,2024-05-14T04:07:28.894373
user154,user178,3,2024-10-06T04:07:28.894376
user154,user186,5,2025-04-13T04:07:28.894378
user154,user187,5,2024-12-03T04:07:28.894380
user154,user190,4,2025-02-06T04:07:28.894383
user154,user191,5,2025-01-28T04:07:28.894385
user154,user193,5,2025-01-20T04:07:28.894388
user154,user197,4,2025-03-19T04:07:28.894390
user155,user42,1,2024-10-25T04:07:28.894393
user155,user134,2,2025-01-18T04:07:28.894396
user155,user154,4,2024-11-07T04:07:28.894398
user155,user168,5,2024-06-13T04:07:28.894401
user155,user171,5,2024-06-14T04:07:28.894403
user155,user173,3,2024-04-24T04:07:28.894406
user155,user176,4,2025-02-12T04:07:28.894410
user155,user178,4,2024-07-31T04:07:28.894413
user155,user179,5,2024-11-01T04:07:28.894416
user155,user183,3,2024-08-05T04:07:28.894418
user155,user185,4,2024-07-26T04:07:28.894421
user155,user192,4,2024-04-29T04:07:28.894423
user155,user193,4,2025-03-16T04:07:28.894426
user155,user194,4,2025-04-02T04:07:28.894428
user156,user74,2,2024-12-08T04:07:28.894431
user156,user154,5,2024-10-28T04:07:28.894436
user156,user158,5,2024-11-21T04:07:28.894438
user156,user162,4,2024-10-18T04:07:28.894440
user156,user163,4,2025-02-03T04:07:28.894443
user156,user170,5,2025-01-25T04:07:28.894445
user156,user174,4,2024-06-25T04:07:28.894448
user156,user177,4,2024-05-14T04:07:28.894450
user156,user178,3,2024-06-14T04:07:28.894453
user156,user179,4,2024-11-08T04:07:28.894456
user156,user181,4,2024-12-29T04:07:28.894460
user156,user191,4,2024-07-21T04:07:28.894463
user156,user192,5,2024-06-30T04:07:28.894465
user157,user70,2,2024-05-29T04:07:28.894468
user157,user98,1,2025-02-04T04:07:28.894471
user157,user154,3,2024-07-31T04:07:28.894477
user157,user160,3,2024-11-23T04:07:28.894480
user157,user161,3,2024-09-01T04:07:28.894482
user157,user169,5,2024-05-19T04:07:28.894485
user157,user171,3,2024-10-17T04:07:28.894487
user157,user174,3,2025-03-29T04:07:28.894490
user157,user175,4,2024-10-16T04:07:28.894492
user157,user178,4,2025-04-17T04:07:28.894495
user157,user191,3,2025-04-10T04:07:28.894497
user157,user193,3,2024-12-15T04:07:28.894499
user157,user195,4,2024-08-19T04:07:28.894502
user158,user70,2,2024-10-12T04:07:28.894505
user158,user144,1,2025-03-20T04:07:28.894507
user158,user155,5,2024-06-06T04:07:28.894510
user158,user164,4,2024-06-30T04:07:28.894512
user158,user173,3,2024-12-21T04:07:28.894515
user158,user176,5,2024-12-08T04:07:28.894517
user158,user182,4,2024-05-08T04:07:28.894520
user158,user184,4,2025-03-31T04:07:28.894524
user158,user188,5,2024-07-02T04:07:28.894526
user158,user189,4,2025-01-02T04:07:28.894529
user158,user194,4,2024-05-22T04:07:28.894532
user158,user195,3,2025-04-05T04:07:28.894534
user159,user134,1,2024-07-18T04:07:28.894537
user159,user158,5,2024-12-22T04:07:28.894540
user159,user164,5,2024-10-04T04:07:28.894542
user159,user166,5,2025-02-21T04:07:28.894545
user159,user167,3,2024-04-26T04:07:28.894547
user159,user168,5,2024-07-30T04:07:28.894562
user159,user170,5,2024-07-25T04:07:28.894565
user159,user171,3,2024-08-13T04:07:28.894568
user159,user177,5,2024-12-01T04:07:28.894570
user159,user178,4,2024-11-13T04:07:28.894573
user159,user183,5,2024-04-28T04:07:28.894575
user159,user186,3,2024-05-10T04:07:28.894578
user159,user188,5,2024-05-04T04:07:28.894581
user159,user189,3,2025-01-03T04:07:28.894583
user160,user7,1,2024-10-13T04:07:28.894589
user160,user27,2,2024-07-08T04:07:28.894592
user160,user94,1,2025-02-07T04:07:28.894595
user160,user157,4,2024-11-12T04:07:28.894597
user160,user158,5,2025-02-15T04:07:28.894600
user160,user161,5,2024-05-07T04:07:28.894602
user160,user168,4,2025-02-07T04:07:28.894605
user160,user169,3,2025-04-17T04:07:28.894608
user160,user172,5,2025-03-31T04:07:28.894610
user160,user174,4,2024-12-18T04:07:28.894613
user160,user178,3,2024-08-10T04:07:28.894615
user160,user180,4,2024-05-30T04:07:28.894618
user160,user181,4,2024-06-13T04:07:28.894620
user160,user182,5,2024-10-11T04:07:28.894625
user160,user185,3,2024-11-04T04:07:28.894627
user160,user187,4,2024-11-20T04:07:28.894630
user160,user189,4,2024-11-16T04:07:28.894632
user160,user191,3,2025-01-19T04:07:28.894635
user160,user196,3,2024-06-25T04:07:28.894637
user161,user153,5,2025-01-24T04:07:28.894640
user161,user156,5,2024-07-25T04:07:28.894643
user161,user157,4,2024-07-14T04:07:28.894646
user161,user159,4,2024-08-11T04:07:28.894648
user161,user162,3,2025-02-18T04:07:28.894651
user161,user170,5,2025-04-15T04:07:28.894653
user161,user173,3,2025-01-03T04:07:28.894656
user161,user179,5,2024-12-20T04:07:28.894658
user161,user180,3,2025-01-04T04:07:28.894662
user161,user182,5,2025-01-08T04:07:28.894665
user161,user183,3,2024-08-22T04:07:28.894667
user161,user189,5,2024-12-02T04:07:28.894670
user161,user190,4,2025-04-13T04:07:28.894672
user161,user191,5,2024-05-31T04:07:28.894675
user162,user139,1,2025-01-09T04:07:28.894678
user162,user127,2,2024-06-10T04:07:28.894680
user162,user153,4,2024-07-24T04:07:28.894683
user162,user161,5,2024-11-10T04:07:28.894686
user162,user164,5,2024-09-10T04:07:28.894688
user162,user165,4,2024-09-07T04:07:28.894690
user162,user174,4,2025-01-13T04:07:28.894693
user162,user180,4,2024-09-21T04:07:28.894695
user162,user182,3,2025-01-14T04:07:28.894698
user162,user192,3,2024-10-17T04:07:28.894700
user162,user195,5,2024-07-24T04:07:28.894706
user162,user197,4,2024-12-04T04:07:28.894713
user163,user84,2,2024-11-07T04:07:28.894716
user163,user146,2,2024-05-22T04:07:28.894719
user163,user109,2,2024-12-22T04:07:28.894721
user163,user155,4,2024-11-11T04:07:28.894724
user163,user170,4,2024-12-07T04:07:28.894726
user163,user178,3,2025-04-10T04:07:28.894728
user163,user183,5,2024-08-06T04:07:28.894731
user163,user190,5,2024-11-10T04:07:28.894733
user163,user191,5,2024-08-20T04:07:28.894736
user163,user193,3,2024-05-06T04:07:28.894738
user163,user196,5,2024-11-25T04:07:28.894741
user164,user62,2,2024-12-11T04:07:28.894744
user164,user138,1,2025-03-02T04:07:28.894747
user164,user157,5,2025-02-14T04:07:28.894749
user164,user163,5,2024-05-23T04:07:28.894753
user164,user167,4,2025-03-17T04:07:28.894755
user164,user169,3,2024-10-19T04:07:28.894758
user164,user175,3,2024-07-18T04:07:28.894760
user164,user176,3,2025-02-18T04:07:28.894763
user164,user179,3,2024-10-18T04:07:28.894765
user164,user182,4,2024-04-28T04:07:28.894768
user164,user188,5,2024-10-01T04:07:28.894770
user164,user195,5,2024-05-13T04:07:28.894773
user164,user197,5,2025-02-03T04:07:28.894775
user165,user11,2,2025-03-09T04:07:28.894778
user165,user114,1,2024-05-11T04:07:28.894781
user165,user154,3,2024-06-10T04:07:28.894784
user165,user157,3,2025-04-15T04:07:28.894786
user165,user158,3,2025-03-20T04:07:28.894789
user165,user159,5,2024-04-23T04:07:28.894791
user165,user163,4,2025-01-25T04:07:28.894800
user165,user164,3,2024-06-16T04:07:28.894805
user165,user166,5,2025-01-03T04:07:28.894808
user165,user179,3,2024-08-19T04:07:28.894811
user165,user183,5,2024-11-11T04:07:28.894829
user165,user186,4,2024-07-05T04:07:28.894833
user165,user189,4,2024-08-26T04:07:28.894836
user165,user191,4,2024-09-18T04:07:28.894838
user165,user194,3,2024-07-31T04:07:28.894841
user165,user195,3,2024-06-28T04:07:28.894843
user166,user86,1,2024-10-04T04:07:28.894846
user166,user155,3,2025-02-21T04:07:28.894852
user166,user158,5,2025-02-16T04:07:28.894854
user166,user159,4,2024-06-05T04:07:28.894857
user166,user161,5,2024-11-30T04:07:28.894859
user166,user169,4,2025-03-15T04:07:28.894864
user166,user174,5,2024-11-06T04:07:28.894866
user166,user175,4,2024-05-31T04:07:28.894869
user166,user176,3,2024-08-03T04:07:28.894873
user166,user178,3,2024-11-12T04:07:28.894876
user166,user182,3,2024-11-21T04:07:28.894879
user166,user190,5,2025-02-05T04:07:28.894881
user166,user191,5,2024-05-21T04:07:28.894884
user166,user194,4,2024-06-19T04:07:28.894886
user166,user196,3,2025-03-08T04:07:28.894889
user166,user197,4,2025-02-07T04:07:28.894891
user167,user13,2,2024-09-01T04:07:28.894901
user167,user45,2,2024-06-03T04:07:28.894904
user167,user97,2,2024-09-22T04:07:28.894907
user167,user153,3,2025-01-21T04:07:28.894909
user167,user155,3,2025-04-03T04:07:28.894912
user167,user160,5,2025-03-02T04:07:28.894914
user167,user163,5,2025-02-23T04:07:28.894917
user167,user169,4,2024-11-14T04:07:28.894922
user167,user173,4,2025-04-22T04:07:28.894924
user167,user176,3,2025-01-13T04:07:28.894927
user167,user177,4,2024-12-04T04:07:28.894929
user167,user184,5,2024-06-15T04:07:28.894932
user167,user186,4,2024-04-30T04:07:28.894934
user167,user187,4,2024-05-14T04:07:28.894937
user167,user188,5,2024-04-25T04:07:28.894939
user168,user98,1,2024-06-01T04:07:28.894942
user168,user136,1,2024-07-03T04:07:28.894945
user168,user153,4,2024-05-03T04:07:28.894947
user168,user158,3,2024-11-05T04:07:28.894950
user168,user159,4,2024-09-20T04:07:28.894952
user168,user160,4,2024-06-30T04:07:28.894955
user168,user161,3,2024-10-18T04:07:28.894957
user168,user167,5,2024-04-28T04:07:28.894960
user168,user172,5,2025-04-05T04:07:28.894962
user168,user173,4,2024-06-28T04:07:28.894965
user168,user175,5,2024-06-30T04:07:28.894967
user168,user180,3,2025-03-01T04:07:28.894970
user168,user183,4,2024-06-14T04:07:28.894974
user168,user184,4,2024-10-28T04:07:28.894977
user168,user187,3,2024-05-10T04:07:28.894979
user168,user189,5,2024-07-30T04:07:28.894982
user168,user190,3,2024-06-07T04:07:28.894984
user168,user191,4,2025-03-06T04:07:28.894987
